680.0 KB	564507e8e000-564507f38000 r--p 00000000 08:00 290860                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/target/release/controller
  1.5 MB	7daf22079000-7daf221f3000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7daf221f3000-7dafa21f3000 ---p 00000000 00:00 0 
  1.1 MB	7dafa21f3000-7dafa2313000 rw-p 00000000 00:00 0 
  6.0 GB	7dafa2313000-7db1221f3000 ---p 00000000 00:00 0 
  4.0 KB	7db1221f3000-7db1221f4000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7db1221f4000-7db12231c000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7db12231c000-7db122496000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7db122496000-7db1a2496000 ---p 00000000 00:00 0 
  1.1 MB	7db1a2496000-7db1a25b6000 rw-p 00000000 00:00 0 
  6.0 GB	7db1a25b6000-7db322496000 ---p 00000000 00:00 0 
  4.0 KB	7db322496000-7db322497000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7db322497000-7db3225bf000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7db3225bf000-7db322739000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7db322739000-7db3a2739000 ---p 00000000 00:00 0 
  1.1 MB	7db3a2739000-7db3a2859000 rw-p 00000000 00:00 0 
  6.0 GB	7db3a2859000-7db522739000 ---p 00000000 00:00 0 
  4.0 KB	7db522739000-7db52273a000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7db52273a000-7db522862000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7db522862000-7db5229dc000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7db5229dc000-7db5a29dc000 ---p 00000000 00:00 0 
  1.1 MB	7db5a29dc000-7db5a2afc000 rw-p 00000000 00:00 0 
  6.0 GB	7db5a2afc000-7db7229dc000 ---p 00000000 00:00 0 
  4.0 KB	7db7229dc000-7db7229dd000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7db7229dd000-7db722b05000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7db722b05000-7db722c7f000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7db722c7f000-7db7a2c7f000 ---p 00000000 00:00 0 
  1.1 MB	7db7a2c7f000-7db7a2d9f000 rw-p 00000000 00:00 0 
  6.0 GB	7db7a2d9f000-7db922c7f000 ---p 00000000 00:00 0 
  4.0 KB	7db922c7f000-7db922c80000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7db922c80000-7db922da8000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7db922da8000-7db922f22000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7db922f22000-7db9a2f22000 ---p 00000000 00:00 0 
  1.1 MB	7db9a2f22000-7db9a3042000 rw-p 00000000 00:00 0 
  6.0 GB	7db9a3042000-7dbb22f22000 ---p 00000000 00:00 0 
  4.0 KB	7dbb22f22000-7dbb22f23000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dbb22f23000-7dbb2304b000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dbb2304b000-7dbb231c5000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dbb231c5000-7dbba31c5000 ---p 00000000 00:00 0 
  1.1 MB	7dbba31c5000-7dbba32e5000 rw-p 00000000 00:00 0 
  6.0 GB	7dbba32e5000-7dbd231c5000 ---p 00000000 00:00 0 
  4.0 KB	7dbd231c5000-7dbd231c6000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dbd231c6000-7dbd232ee000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dbd232ee000-7dbd23468000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dbd23468000-7dbda3468000 ---p 00000000 00:00 0 
  1.1 MB	7dbda3468000-7dbda3588000 rw-p 00000000 00:00 0 
  6.0 GB	7dbda3588000-7dbf23468000 ---p 00000000 00:00 0 
  4.0 KB	7dbf23468000-7dbf23469000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dbf23469000-7dbf23591000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dbf23591000-7dbf2370b000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dbf2370b000-7dbfa370b000 ---p 00000000 00:00 0 
  1.1 MB	7dbfa370b000-7dbfa382b000 rw-p 00000000 00:00 0 
  6.0 GB	7dbfa382b000-7dc12370b000 ---p 00000000 00:00 0 
  4.0 KB	7dc12370b000-7dc12370c000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dc12370c000-7dc123834000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dc123834000-7dc1239ae000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dc1239ae000-7dc1a39ae000 ---p 00000000 00:00 0 
  1.1 MB	7dc1a39ae000-7dc1a3ace000 rw-p 00000000 00:00 0 
  6.0 GB	7dc1a3ace000-7dc3239ae000 ---p 00000000 00:00 0 
  4.0 KB	7dc3239ae000-7dc3239af000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dc3239af000-7dc323ad7000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dc323ad7000-7dc323c51000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dc323c51000-7dc3a3c51000 ---p 00000000 00:00 0 
  1.1 MB	7dc3a3c51000-7dc3a3d71000 rw-p 00000000 00:00 0 
  6.0 GB	7dc3a3d71000-7dc523c51000 ---p 00000000 00:00 0 
  4.0 KB	7dc523c51000-7dc523c52000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dc523c52000-7dc523d7a000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dc523d7a000-7dc523ef4000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dc523ef4000-7dc5a3ef4000 ---p 00000000 00:00 0 
  1.1 MB	7dc5a3ef4000-7dc5a4014000 rw-p 00000000 00:00 0 
  6.0 GB	7dc5a4014000-7dc723ef4000 ---p 00000000 00:00 0 
  4.0 KB	7dc723ef4000-7dc723ef5000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dc723ef5000-7dc72401d000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dc72401d000-7dc724197000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dc724197000-7dc7a4197000 ---p 00000000 00:00 0 
  1.1 MB	7dc7a4197000-7dc7a42b7000 rw-p 00000000 00:00 0 
  6.0 GB	7dc7a42b7000-7dc924197000 ---p 00000000 00:00 0 
  4.0 KB	7dc924197000-7dc924198000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dc924198000-7dc9242c0000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dc9242c0000-7dc92443a000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dc92443a000-7dc9a443a000 ---p 00000000 00:00 0 
  1.1 MB	7dc9a443a000-7dc9a455a000 rw-p 00000000 00:00 0 
  6.0 GB	7dc9a455a000-7dcb2443a000 ---p 00000000 00:00 0 
  4.0 KB	7dcb2443a000-7dcb2443b000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dcb2443b000-7dcb24563000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dcb24563000-7dcb246dd000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dcb246dd000-7dcba46dd000 ---p 00000000 00:00 0 
  1.1 MB	7dcba46dd000-7dcba47fd000 rw-p 00000000 00:00 0 
  6.0 GB	7dcba47fd000-7dcd246dd000 ---p 00000000 00:00 0 
  4.0 KB	7dcd246dd000-7dcd246de000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dcd246de000-7dcd24806000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dcd24806000-7dcd24980000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dcd24980000-7dcda4980000 ---p 00000000 00:00 0 
  1.1 MB	7dcda4980000-7dcda4aa0000 rw-p 00000000 00:00 0 
  6.0 GB	7dcda4aa0000-7dcf24980000 ---p 00000000 00:00 0 
  4.0 KB	7dcf24980000-7dcf24981000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dcf24981000-7dcf24aa9000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dcf24aa9000-7dcf24c23000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dcf24c23000-7dcfa4c23000 ---p 00000000 00:00 0 
  1.1 MB	7dcfa4c23000-7dcfa4d43000 rw-p 00000000 00:00 0 
  6.0 GB	7dcfa4d43000-7dd124c23000 ---p 00000000 00:00 0 
  4.0 KB	7dd124c23000-7dd124c24000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dd124c24000-7dd124d4c000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dd124d4c000-7dd124ec6000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dd124ec6000-7dd1a4ec6000 ---p 00000000 00:00 0 
  1.1 MB	7dd1a4ec6000-7dd1a4fe6000 rw-p 00000000 00:00 0 
  6.0 GB	7dd1a4fe6000-7dd324ec6000 ---p 00000000 00:00 0 
  4.0 KB	7dd324ec6000-7dd324ec7000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dd324ec7000-7dd324fef000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dd324fef000-7dd325169000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dd325169000-7dd3a5169000 ---p 00000000 00:00 0 
  1.1 MB	7dd3a5169000-7dd3a5289000 rw-p 00000000 00:00 0 
  6.0 GB	7dd3a5289000-7dd525169000 ---p 00000000 00:00 0 
  4.0 KB	7dd525169000-7dd52516a000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dd52516a000-7dd525292000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dd525292000-7dd52540c000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dd52540c000-7dd5a540c000 ---p 00000000 00:00 0 
  1.1 MB	7dd5a540c000-7dd5a552c000 rw-p 00000000 00:00 0 
  6.0 GB	7dd5a552c000-7dd72540c000 ---p 00000000 00:00 0 
  4.0 KB	7dd72540c000-7dd72540d000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dd72540d000-7dd725535000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dd725535000-7dd7256af000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dd7256af000-7dd7a56af000 ---p 00000000 00:00 0 
  1.1 MB	7dd7a56af000-7dd7a57cf000 rw-p 00000000 00:00 0 
  6.0 GB	7dd7a57cf000-7dd9256af000 ---p 00000000 00:00 0 
  4.0 KB	7dd9256af000-7dd9256b0000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7dd9256b0000-7dd9257d8000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7dd9257d8000-7dd925952000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7dd925952000-7dd9a5952000 ---p 00000000 00:00 0 
  1.1 MB	7dd9a5952000-7dd9a5a72000 rw-p 00000000 00:00 0 
  6.0 GB	7dd9a5a72000-7ddb25952000 ---p 00000000 00:00 0 
  4.0 KB	7ddb25952000-7ddb25953000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7ddb25953000-7ddb25a7b000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7ddb25a7b000-7ddb25bf5000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7ddb25bf5000-7ddba5bf5000 ---p 00000000 00:00 0 
  1.1 MB	7ddba5bf5000-7ddba5d15000 rw-p 00000000 00:00 0 
  6.0 GB	7ddba5d15000-7ddd25bf5000 ---p 00000000 00:00 0 
  4.0 KB	7ddd25bf5000-7ddd25bf6000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7ddd25bf6000-7ddd25d1e000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7ddd25d1e000-7ddd25e98000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7ddd25e98000-7ddda5e98000 ---p 00000000 00:00 0 
  1.1 MB	7ddda5e98000-7ddda5fb8000 rw-p 00000000 00:00 0 
  6.0 GB	7ddda5fb8000-7ddf25e98000 ---p 00000000 00:00 0 
  4.0 KB	7ddf25e98000-7ddf25e99000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7ddf25e99000-7ddf25fc1000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7ddf25fc1000-7ddf2613b000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7ddf2613b000-7ddfa613b000 ---p 00000000 00:00 0 
